row_id,tgas_source_id,name,ra,dec,parallax,distance,G,J,rave_obs_id,rv,erv,group_id,group_size
6754,6643809284400222720,HIP 95322,290.903915,-53.946157,6.8107,147.715,6.294,4.987,,,,3521,2
6755,5853604296289448960,TYC 9013-842-1,213.118061,-64.161683,3.5104,291.989,11.145,10.074,,,,700,2
6756,5356440941059510528,TYC 8599-487-1,151.505825,-53.276195,6.9497,145.956,9.758,8.740,,,,3318,2
6757,1303684614862162816,TYC 2050-147-1,244.665795,26.470162,6.7658,148.618,11.739,10.435,,,,3522,2
6758,6345344894533947648,HIP 108497,329.694223,-82.753169,5.7138,176.607,8.203,6.759,,,,3523,2
6759,3101384030332267392,HIP 33640,104.831650,-5.410047,4.2860,241.393,8.208,8.188,,,,644,2
6760,3382897111995036800,TYC 1880-771-1,99.615028,24.348707,11.9803,84.108,9.377,8.305,,,,3524,2
6761,6063724885381115136,HIP 66075,203.176713,-55.827648,11.2716,89.068,8.032,7.350,,,,45,6
6762,249765198807892736,TYC 3321-1655-1,53.786634,49.744232,6.0643,166.290,10.947,9.785,,,,1,125
6763,5279589373249949696,HIP 29954,94.586439,-69.162549,14.9581,66.925,7.473,6.771,,,,1768,2
6764,2950022167275767424,HIP 31472,98.888810,-16.007843,10.0466,99.837,7.797,7.309,,,,2903,2
6765,1982448327063317376,HIP 111695,339.390467,44.528346,3.2894,310.924,7.995,6.395,,,,3525,2
6766,3293037737506336128,TYC 687-861-1,71.364011,9.640482,33.2642,30.070,10.345,8.351,,,,2228,2
6767,5233604910752167936,HIP 56379,173.355527,-70.194790,9.1576,109.742,6.682,6.425,,,,266,3
6768,5330418112168736256,TYC 8152-286-1,134.102488,-46.203647,4.9600,204.497,11.421,10.403,,,,3509,2
6769,2380940855981751680,TYC 6980-714-1,353.368198,-24.638664,5.8757,172.690,10.458,9.629,,,,3518,2
6770,2892525989840029696,TYC 7076-2317-1,93.639632,-33.621302,11.6285,86.183,11.748,10.142,,,,3526,2
6771,2892526024199767936,HIP 29626,93.645938,-33.619441,11.8064,84.810,10.407,9.289,,,,3526,2
6772,5816480110810794752,TYC 9064-3573-1,257.388280,-65.735095,4.2488,244.449,10.274,9.462,,,,3527,2
6773,4718501717640130432,HIP 9247,29.727041,-56.875300,7.6248,131.696,8.939,8.085,,,,3528,2
6774,4718502473554374272,HIP 9243,29.712696,-56.869072,7.5813,132.574,7.934,6.627,,,,3528,2
6775,1109094455728020736,TYC 4359-149-1,106.849946,68.707344,4.0913,247.891,11.761,10.735,,,,3529,2
6776,5279732378476818688,TYC 9164-1740-1,91.935832,-69.344403,6.4668,155.571,9.549,8.797,20071219_0633m70_052,-11.75,1.31,1742,2
6777,842282634804627456,TYC 3450-124-1,167.052095,52.255730,2.9155,365.009,11.434,10.540,,,,3530,2
6778,842282840963057536,TYC 3450-88-1,167.049340,52.263101,2.7739,374.219,10.018,8.684,,,,3530,2
6779,249956685626486144,TYC 3330-88-1,57.915738,48.375859,6.2550,160.812,9.619,8.794,,,,1,125
6780,4869641067030389888,HIP 19639,63.129076,-36.152450,7.9719,125.888,6.993,6.278,,,,3531,2
6781,4869641101390128000,HIP 19646,63.142350,-36.143504,8.1584,122.958,7.830,7.182,,,,3531,2
6782,4869646049192444032,HIP 19584,62.955532,-36.050233,10.7946,92.791,9.569,8.562,,,,3374,2
6783,842361181166390272,HIP 55043,169.016335,52.776697,25.6930,38.935,7.842,6.865,,,,3532,2
6784,842361181166390400,HIP 55044,169.017926,52.773402,25.6848,38.962,6.361,5.543,,,,3532,2
6785,6168710447477241728,TYC 7269-760-1,204.387918,-32.139901,6.8454,148.327,8.990,8.389,20080405_1339m33_071,6.28,3.25,3533,2
6786,199279266990573312,HIP 23100,74.554475,40.056444,20.4096,49.040,7.087,6.168,,,,3534,2
6787,1937863645950164096,TYC 3636-462-1,350.800742,45.003542,5.8875,171.443,9.276,8.554,,,,3535,2
6788,1937863817748855424,HIP 115446,350.770920,45.009966,5.8835,171.859,8.320,7.843,,,,3535,2
6789,1184110182720874240,TYC 1486-530-1,228.240274,15.768971,6.1605,163.692,10.308,9.285,,,,3536,2
6790,6002437248244751744,TYC 7844-2274-1,232.612132,-41.498595,6.7084,150.392,9.659,8.823,,,,18,14
6791,3383085643877372928,HIP 31730,99.578762,24.450259,12.2956,81.551,6.708,6.214,,,,3524,2
6792,359938222412817280,TYC 3685-691-1,31.146021,52.576653,5.6991,177.276,10.889,9.885,,,,3462,2
6793,6074327819591117824,HIP 61265,188.332821,-54.981165,8.0677,125.310,7.628,7.421,,,,3,114
6794,6002462674452835712,HIP 75575,231.583884,-42.398494,5.9127,171.906,8.566,7.982,,,,3537,2
6795,5935598761022589184,HIP 79710,244.015871,-49.074962,8.0262,125.903,8.340,7.774,,,,46,6
6796,6734274043114954240,TYC 7402-1889-1,277.688418,-35.342791,6.7458,148.885,9.738,8.918,,,,3538,2
6797,6734274146194168704,TYC 7402-2148-1,277.727157,-35.321575,6.6197,151.969,7.469,6.114,,,,3538,2
6798,504782283619828992,TYC 3688-429-1,27.856578,55.970563,7.2075,139.732,8.989,8.321,,,,3539,2
6799,2167781972682229760,TYC 3578-2224-1,310.281855,48.295755,11.4958,87.728,10.140,8.893,,,,3540,2
6800,2950223412265441408,TYC 5947-1656-1,97.495854,-15.731900,3.6516,280.239,11.060,10.066,,,,3541,2
6801,3143403138498846208,TYC 764-645-1,112.455552,8.803847,5.9364,170.510,11.774,10.630,,,,2710,2
6802,5233768634912019456,TYC 9230-1938-1,178.563698,-70.523879,3.9014,263.249,11.242,10.191,,,,3502,2
6803,1655648010720125824,TYC 4427-982-1,263.329789,74.228413,10.9020,92.017,9.901,8.794,,,,3542,2
6804,1655648113799340544,TYC 4427-54-1,263.355691,74.234277,11.6607,86.184,9.883,8.760,,,,3542,2
6805,4514505958084322304,TYC 1590-1313-1,287.862067,18.441049,4.3381,233.726,10.617,9.523,,,,3543,2
6806,429744051000527232,TYC 4014-401-1,3.244965,61.730808,5.0132,205.783,11.285,10.275,,,,238,3
6807,1109335798529920768,TYC 4359-1165-1,105.357695,69.300791,4.1543,245.192,10.509,9.472,,,,3529,2
6808,3795940131119438080,HIP 57152,175.820840,0.763037,3.7939,275.514,10.129,9.324,,,,1264,2
6809,5330613069322519936,HIP 44747,136.789464,-46.018427,3.4543,294.585,8.967,8.833,,,,3236,2
6810,6468039293998018816,TYC 8798-599-1,307.465866,-57.643493,7.0303,142.874,11.117,9.917,20030906_2019m59_091,-27.51,6.15,274,3
6811,6468039637595401600,TYC 8798-563-1,307.512297,-57.632729,7.0321,143.010,9.220,8.386,20071012_2039m56_016,-32.87,1.26,274,3
6812,2236856797830832768,TYC 4233-2187-1,305.008494,60.736270,4.1799,246.186,11.428,nan,,,,867,2
6813,3502993331121107968,TYC 6110-4-1,189.488459,-22.210719,3.8805,271.900,10.416,9.634,,,,802,2
6814,5026330544959890432,HIP 5010,16.037363,-34.450596,4.1767,243.348,9.167,8.346,,,,2213,2
6815,2069238449199486720,TYC 3164-1013-1,305.656572,43.731967,13.2882,75.363,9.516,8.487,,,,3544,2
6816,360017181094972544,TYC 3292-1370-2,30.127649,52.378038,4.6589,220.243,11.519,10.507,,,,3545,2
6817,5816631809057228672,TYC 9047-112-1,257.127830,-64.899632,4.2671,237.777,11.413,10.353,,,,3527,2
6818,5233813543081489152,TYC 9230-1517-1,178.495412,-69.935916,3.4856,292.970,8.200,6.518,,,,3088,2
6819,6074418185704510592,HIP 62171,191.110549,-54.346764,8.1379,124.383,8.763,8.048,,,,3,114
6820,5613312867629888000,TYC 6542-269-1,112.468498,-26.069692,3.8068,267.508,9.091,8.586,,,,720,2
6821,5935697476550939264,HIP 79665,243.867938,-48.903035,8.3389,120.959,9.109,8.112,,,,3546,2
6822,1304531307536146944,TYC 2053-979-1,249.932109,26.980180,4.4819,225.697,11.849,10.835,,,,3547,2
6823,3503442000584124544,HIP 62568,192.293469,-20.608285,3.5266,293.023,8.519,7.980,,,,3548,2
6824,3294091275803833984,HIP 21983,70.882674,11.166795,23.3779,42.807,9.777,8.200,,,,3208,2
6825,250324850223865472,TYC 3334-117-1,56.732610,49.690689,5.8323,173.498,10.449,9.491,,,,1,125
6826,6792939757325753216,TYC 7459-1128-1,306.977915,-32.527834,5.2707,191.479,11.233,10.205,20060628_2022m30_138,-42.50,1.16,1104,2
6827,4128619914093290496,TYC 6240-352-1,257.061751,-18.782151,11.4565,87.439,10.926,9.521,,,,2714,2
6828,3383301526114162304,TYC 1884-219-1,99.852430,25.536384,6.0985,165.136,8.411,7.065,,,,3549,2
6829,4870411721602476160,HIP 20036,64.461346,-34.186516,9.3163,107.593,7.364,6.817,,,,3550,2
6830,4313323642637235328,TYC 1044-845-1,285.433215,10.852306,5.3644,187.996,11.115,10.084,,,,940,2
6831,5143852154531881344,TYC 5860-1325-1,36.284459,-17.158123,5.0167,202.069,11.445,10.376,,,,3551,2
6832,4052712586248329600,TYC 6852-403-1,276.042971,-26.867512,10.2260,98.024,10.138,9.076,,,,3552,2
6833,5324642789905848576,TYC 8164-852-1,134.375050,-50.800800,4.5504,223.963,12.129,10.960,,,,3332,2
6834,3503716672333161472,HIP 62300,191.493700,-20.075263,3.6214,287.816,8.148,7.620,,,,3548,2
6835,4589844941497890304,TYC 2105-343-1,274.261538,29.612419,9.9431,100.795,9.073,8.042,,,,3553,2
6836,4870515831610510208,HIP 20138,64.762033,-33.904597,10.0762,101.320,6.496,6.307,,,,3550,2
6837,4589850061098906240,TYC 2105-221-1,274.275798,29.617816,10.2014,98.305,11.428,9.895,,,,3553,2
6838,250406729479631360,TYC 3334-78-1,58.557912,50.422650,8.3013,120.867,9.077,8.325,,,,3554,2
6839,1304757222815433472,TYC 2052-498-1,248.285322,27.654783,6.6467,151.140,11.638,10.370,,,,3522,2
6840,1450220205988263552,TYC 2002-761-1,208.295774,25.395553,7.4777,134.568,10.915,9.795,,,,2670,2
6841,614759937754536192,TYC 832-80-1,148.941406,12.278974,7.4350,136.637,9.779,8.972,,,,3555,2
6842,2892933565056617088,TYC 7076-553-1,93.939181,-32.236739,6.3743,158.501,11.427,10.109,20091215_0612m33_087,30.83,0.97,3556,2
6843,1266651242172631552,TYC 2016-458-1,220.917140,23.638340,5.9458,169.221,10.512,9.506,,,,2743,2
6844,5280314260642113408,HIP 31021,97.638926,-67.602573,12.1360,82.589,8.719,7.763,,,,1322,2
6845,4719760692813918976,TYC 8482-694-1,29.414027,-54.714944,6.6597,151.747,10.376,9.387,20080802_0151m52_141,26.98,1.64,3557,2
6846,138655322569966336,HIP 14615,47.191438,35.458561,7.8305,128.670,7.763,7.624,,,,275,3
6847,6074563974072908288,TYC 8646-166-1,189.245441,-54.205055,9.0921,111.400,10.057,8.764,,,,3,114
6848,1938247512947174400,HIP 115655,351.440658,45.347217,16.7424,59.788,7.716,6.791,,,,3558,2
6849,1938247650386127232,TYC 3636-527-1,351.491006,45.384685,16.5637,60.443,8.334,7.374,,,,3558,2
6850,5602096715153772544,TYC 6557-103-1,119.043234,-26.106621,5.4673,186.844,12.286,10.932,,,,3368,2
6851,1938249471452286080,TYC 3637-716-1,351.646529,45.428880,6.7937,148.325,10.597,9.487,,,,2887,2
6852,1125187560747472768,HIP 41892,128.135740,75.738985,14.9276,67.057,8.464,7.576,,,,276,3
6853,1381788492060852224,TYC 3064-192-1,242.494727,41.511894,8.5975,116.817,11.334,10.047,,,,1627,2
6854,4175231373088395264,TYC 5094-461-1,266.495456,-5.755067,8.9705,111.918,11.131,9.846,,,,3503,2
6855,5280375283537448960,TYC 8907-108-1,100.976022,-67.278197,4.5570,224.597,12.174,11.069,,,,3490,2
6856,4719903010849818240,TYC 8865-1378-1,44.727531,-65.217927,5.4019,186.810,9.518,8.601,20070929_0246m66_094,-27.06,0.57,207,3
6857,4393752746399424768,TYC 412-874-1,259.130309,6.813495,7.0418,142.810,11.556,10.027,,,,2256,2
6858,250609761175384832,TYC 3335-255-1,59.847306,50.521261,4.7788,213.072,10.812,9.733,,,,3559,2
6859,615533031868513280,HIP 49207,150.648666,14.339375,7.0870,141.906,8.419,7.914,,,,3555,2
6860,4393784426078187648,TYC 411-539-1,258.516898,6.769674,7.5475,133.139,9.469,8.678,,,,3290,2
6861,5816868066622162816,TYC 9047-751-1,257.079219,-64.200245,7.3034,137.669,11.259,9.970,,,,3560,2
6862,5356717502598797184,HIP 50262,153.951950,-52.653154,3.9398,259.077,7.493,6.165,,,,3561,2
6863,5356717708757226240,HIP 50259,153.944123,-52.643644,4.1493,249.533,7.376,6.019,,,,3561,2
6864,4987897837566554880,HIP 5490,17.571385,-40.622609,16.6998,59.940,9.278,8.167,,,,1885,2
6865,6644763591771696768,TYC 8761-91-1,290.600119,-52.510680,8.7039,115.355,11.474,10.164,20080902_1928m54_067,-5.18,1.10,3562,2
6866,1305147446363430144,TYC 2051-953-1,246.324070,27.190094,10.1409,98.815,11.586,10.018,,,,277,3
6867,1450921419528800256,TYC 2009-190-1,210.260819,27.288326,7.5464,133.080,10.559,9.515,,,,2543,2
6868,5728048486533877760,TYC 5434-170-1,123.639125,-11.531283,5.9742,168.756,8.699,8.012,,,,2660,2
6869,5239992832789331712,TYC 8971-1794-1,168.151693,-65.724560,6.9318,145.073,10.210,9.293,,,,3563,2
6870,138972462955108608,HIP 14532,46.915433,36.616714,26.1606,38.249,7.203,6.157,,,,3317,2
6871,360341055986107648,TYC 2276-360-1,11.414869,30.557125,4.6872,216.907,10.632,9.776,,,,2289,2
6872,1110000040992789248,TYC 4363-351-1,107.230094,71.089783,7.1303,140.783,10.533,9.358,,,,3564,2
6873,1110000487669387648,TYC 4363-1087-1,107.197059,71.108738,6.9864,143.890,10.728,9.697,,,,3564,2
6874,616168309074544640,HIP 47994,146.751030,14.131370,9.6988,103.661,8.772,7.798,,,,3565,2
6875,5070910724943905024,HIP 11992,38.660269,-25.379409,3.2310,320.382,8.014,6.398,,,,3566,2
6876,130938262772052864,HIP 11317,36.418210,28.765725,29.6166,33.777,8.675,7.249,,,,2997,2
6877,5816966198031494784,TYC 9060-1871-1,259.195896,-64.685598,10.5514,95.027,10.149,8.978,,,,3567,2
6878,844256601773954816,HIP 55223,169.632296,56.194710,3.6859,282.401,6.999,5.516,,,,3568,2
6879,6346749177041383168,TYC 9527-908-1,282.032938,-84.799281,4.6411,218.887,10.473,9.623,20030806_1941m82_010,29.19,3.50,3569,2
6880,4720376969081276544,HIP 14877,48.013490,-64.324258,7.6986,130.287,9.769,8.890,,,,3570,2
6881,4720376969081276800,HIP 14884,48.024121,-64.332634,7.5712,132.518,9.084,8.333,,,,3570,2
6882,5887248218227496832,HIP 75220,230.558012,-53.604782,13.5460,73.927,7.118,6.395,,,,3571,2
6883,4515142850198518528,TYC 1603-958-1,289.118198,17.708563,4.3824,237.903,10.171,9.297,,,,3543,2
6884,1938500641140960384,HIP 116147,352.990011,46.784542,4.5713,224.367,8.346,7.905,,,,3572,2
6885,2383999388092465280,HIP 113605,345.153349,-23.971077,50.3218,19.875,10.536,8.264,,,,3573,2
6886,2384000212726694144,HIP 113602,345.140049,-23.954303,50.2139,19.917,10.522,8.252,,,,3573,2
6887,6002929898170102272,TYC 7840-1265-1,234.344470,-40.299997,7.4230,136.599,10.155,8.796,,,,8,47
6888,4659732271379516416,TYC 8904-755-1,88.970164,-66.488948,5.9259,173.918,11.035,9.997,20040302_0614m68_062,-6.28,3.54,3574,2
6889,4871261747170203904,TYC 7042-909-1,69.190059,-33.516191,5.7744,175.659,9.855,9.029,,,,3575,2
6890,1983027116854240128,TYC 3212-1680-1,337.077193,44.694902,7.4489,138.284,10.001,9.004,,,,3450,2
6891,6002936632678817280,HIP 76472,234.269298,-40.156268,7.9373,126.489,9.215,7.962,,,,8,47
6892,3295260503341106048,HIP 22851,73.744788,11.942076,9.5029,105.510,9.434,8.531,,,,3471,2
6893,1656694024234350848,TYC 4568-1879-1,256.739309,75.869172,3.6174,281.518,7.702,6.187,,,,3576,2
6894,6645084717886477824,TYC 8761-2503-1,292.297386,-53.949691,8.9454,112.192,8.741,8.006,20070611_1928m54_013,-21.17,1.26,3519,2
6895,3295354477226053376,HIP 22826,73.682275,12.352016,17.2280,58.133,6.959,6.060,,,,2,118
6896,3295359287589422592,TYC 692-1201-1,73.620797,12.450755,17.3844,57.570,8.460,7.407,,,,2,118
6897,2950817767018276864,TYC 5377-2691-1,99.288886,-14.258401,5.6284,179.898,9.601,8.433,,,,3577,2
6898,2950817767018484608,TYC 5377-2691-2,99.288012,-14.257650,5.6868,177.405,9.575,8.464,,,,3577,2
6899,4871380769303927296,TYC 7042-1747-1,69.563398,-32.911866,11.2982,88.729,11.276,9.764,20061228_0436m35_077,24.58,1.61,3507,2
6900,3015980529797273216,TYC 4780-232-1,86.712817,-6.914445,5.1651,196.704,11.777,10.639,,,,3458,2
6901,4720727026095985664,TYC 8863-1060-1,46.129352,-63.294165,4.8472,211.381,11.269,10.322,20061218_0319m62_031,67.97,1.60,3578,2
6902,5797489483419632128,TYC 9252-575-1,214.198287,-72.398939,9.5515,105.200,9.763,8.622,,,,1880,2
6903,4394331364394591360,TYC 978-928-1,259.844978,7.768826,6.4177,156.640,11.051,9.851,,,,3579,2
6904,5071660145197452288,TYC 6444-169-1,46.952526,-28.100466,5.8389,173.036,11.279,10.261,,,,3352,2
6905,6347025463696868992,TYC 9523-1015-1,280.185230,-84.225767,4.5505,223.669,9.300,8.606,20080615_1852m84_058,-13.56,1.12,3569,2
6906,6003067062245669760,TYC 7840-471-1,233.182635,-40.174666,6.9932,143.578,11.504,10.279,,,,3496,2
6907,1865599481165256960,TYC 2709-1382-1,316.252827,33.789301,4.2363,241.169,10.780,9.853,,,,3580,2
6908,5602234463347810304,TYC 6557-3487-1,117.883833,-26.130906,6.0225,167.012,10.720,9.758,,,,3581,2
6909,5602234463347810432,TYC 6557-3481-1,117.893044,-26.134122,6.0295,166.772,10.725,9.724,,,,3581,2
6910,438157307814118272,TYC 3300-1626-1,41.281597,47.984612,17.1738,58.268,9.541,8.312,,,,3082,2
6911,3295771020333658496,TYC 691-675-1,72.588176,12.364518,4.5303,230.313,11.363,9.903,,,,2494,2
6912,6075282230045123968,TYC 8257-2093-1,193.646222,-51.865541,9.3927,108.781,10.739,9.560,,,,1763,2
6913,251038158392427904,TYC 3339-247-1,60.435181,52.284361,5.8058,174.769,10.802,9.648,,,,1,125
6914,551998714532433920,HIP 22152,71.503764,76.610480,30.5380,32.761,6.321,5.535,,,,2495,2
6915,6075311435822741248,HIP 62681,192.663321,-51.912754,9.7036,105.077,8.118,7.049,,,,3582,2
6916,5887363563869216768,TYC 8698-1067-1,226.792920,-55.216851,6.3104,160.643,10.004,9.056,,,,3583,2
6917,1452312439176571136,TYC 2005-706-1,208.479201,29.215140,4.1702,246.521,9.834,9.079,,,,3584,2
6918,391757058129054976,TYC 3256-2733-1,7.356207,50.516245,14.2423,70.299,10.519,9.156,,,,182,3
6919,6347160050793576960,TYC 9523-2376-2,285.922918,-83.624966,10.9055,92.228,9.637,8.599,20080805_1852m84_062,66.81,0.94,2253,2
6920,5415680737776961792,TYC 7721-1547-1,155.132559,-43.973996,4.6161,220.513,11.538,10.345,,,,271,3
6921,1983169537969320960,TYC 3620-991-1,338.242934,45.537329,6.6371,152.048,10.770,9.745,,,,3585,2
6922,1983169915926442496,TYC 3620-919-1,338.304290,45.553346,6.6027,152.483,11.412,10.269,,,,3585,2
6923,5262754269673570304,HIP 34915,108.363383,-74.157514,7.0857,141.648,8.769,8.067,,,,2722,2
6924,251087224100861952,TYC 3334-497-1,57.133566,50.047102,5.6822,178.862,10.128,9.297,,,,1,125
6925,6645381586027031296,TYC 8761-410-1,292.869961,-52.979539,6.5077,155.048,9.779,nan,20030619_1939m54_061,-3.63,4.81,3521,2
6926,2023868785505272064,TYC 2128-3448-1,290.026407,25.426224,20.5195,48.769,11.016,9.185,,,,278,3
6927,6075374898258416000,HIP 58528,180.038905,-57.117259,9.7517,102.795,8.426,7.707,,,,3,114
6928,4590489976865508480,HIP 88945,272.339436,29.951968,40.6844,24.582,6.623,5.689,,,,3586,2
6929,6075389157549807232,TYC 8640-2581-1,180.760189,-56.793687,3.9333,264.112,11.075,10.157,,,,1088,2
6930,5291347894187644288,TYC 8579-2259-1,123.623731,-59.092746,3.9871,255.132,11.659,10.552,,,,2284,2
6931,4721269325846477312,TYC 8862-636-1,40.209855,-63.511696,4.7992,210.991,10.901,9.948,,,,3578,2
6932,251154431747668096,TYC 3334-408-1,56.478251,50.419138,5.6900,177.538,9.352,8.693,,,,1,125
6933,1938804312509526656,TYC 3637-427-1,353.996056,45.133325,3.5457,287.768,10.452,9.362,,,,3511,2
6934,2168511429924111360,HIP 103658,315.027634,48.679454,6.2165,162.407,7.362,7.208,,,,59,5
6935,2168512632514952960,TYC 3592-755-1,315.138915,48.715587,6.2066,162.320,9.023,8.384,,,,59,5
6936,1983234890191661440,TYC 3620-1872-1,337.551144,46.024369,13.3396,75.086,10.220,8.891,,,,3425,2
6937,6075407849252686080,TYC 8640-2099-1,181.764649,-56.546313,16.3595,61.233,9.496,8.257,,,,3387,2
6938,4286406017440536192,TYC 459-67-1,279.482214,6.831002,10.5849,94.642,10.297,9.149,,,,3486,2
6939,6347454651189362944,HIP 99318,302.397166,-82.805473,10.7375,93.735,8.001,7.191,,,,2366,2
6940,3811404006250007168,TYC 263-181-1,167.590266,2.419422,4.7322,220.199,10.241,9.212,,,,3587,2
6941,6469456530127562368,HIP 102463,311.451918,-56.953723,7.3278,139.345,8.276,7.576,,,,274,3
6942,3506442670895834496,TYC 6119-1045-1,199.037281,-20.597667,7.0864,142.212,8.685,7.975,,,,3588,2
6943,5854017987538853248,TYC 9009-595-1,213.355068,-62.826658,3.4225,298.392,10.697,9.712,,,,2499,2
6944,1306220260475934592,TYC 2063-715-2,254.191447,25.682985,16.2212,61.697,10.321,8.953,,,,3589,2
6945,1306220638432261120,TYC 2063-715-1,254.194068,25.683165,16.2282,61.668,10.247,8.879,,,,3589,2
6946,1110737607135870976,TYC 4369-1064-1,118.077114,71.449860,7.5576,132.839,10.515,nan,,,,3590,2
6947,1110737607136602112,TYC 4369-1064-2,118.077147,71.449074,7.2030,139.516,10.468,nan,,,,3590,2
6948,1306238746014376320,TYC 2063-633-1,253.986608,25.869100,2.7582,372.321,12.090,11.121,,,,3591,2
6949,618814867918848384,HIP 46926,143.468388,15.491618,9.4866,105.664,9.140,8.090,,,,3565,2
6950,5415821200385884288,TYC 7721-661-1,155.572186,-43.214862,7.1074,141.613,8.816,8.116,,,,3419,2
6951,1482670504975884800,TYC 2551-105-1,212.386477,35.809312,5.4023,189.330,9.112,8.267,,,,3391,2
6952,5239823782876560512,TYC 8965-577-1,160.604652,-64.398764,6.6778,151.076,7.287,7.218,,,,5,59
6953,5281376079636867456,TYC 8921-471-1,108.742107,-66.323170,7.4862,135.447,11.427,10.205,20070318_0721m66_050,56.31,1.24,3592,2
6954,251365950295690752,TYC 3338-277-1,56.301610,50.682379,6.6686,151.055,10.325,9.358,,,,1,125
6955,3506705832131717376,TYC 6128-343-1,200.658710,-20.137744,5.7702,174.903,9.126,8.178,20080316_1318m19_125,17.98,0.63,3593,2
6956,746396734007577472,TYC 2513-636-1,153.717234,33.740938,7.9902,126.015,9.105,7.756,,,,2027,2
6957,1110867315148268288,TYC 4369-783-1,117.807843,72.177670,5.8711,171.557,11.462,10.388,,,,3594,2
6958,2168706936840857216,TYC 3596-89-1,315.676366,49.746128,8.8364,113.689,11.574,10.073,,,,3595,2
6959,1110885388370645376,TYC 4369-739-1,119.633268,72.269131,6.2709,160.265,9.930,8.993,,,,3118,2
6960,6347802474821502208,HIP 98531,300.251007,-81.568449,4.4691,226.956,8.471,7.779,,,,3596,2
6961,505343412505949568,TYC 3692-1633-1,28.834778,57.486147,5.8215,174.396,11.247,10.156,,,,2003,2
6962,5729292412142317568,TYC 6031-483-1,137.244023,-17.352808,9.8311,102.187,9.760,8.766,,,,3597,2
6963,251450990648112128,TYC 3325-503-1,55.420853,51.276428,6.2906,159.879,9.306,8.502,,,,1,125
6964,140056856298025600,TYC 2333-542-1,41.977693,34.624840,6.2953,160.029,11.845,10.514,,,,3472,2
6965,1306407417969385728,TYC 2062-744-1,252.393494,25.931036,4.4891,225.055,11.211,10.307,,,,3547,2
6966,2168762943210281216,HIP 103929,315.859130,50.352109,8.6055,116.855,6.059,4.695,,,,3595,2
6967,1453612989633939456,HIP 68053,209.017893,29.149305,4.1149,247.293,9.784,9.205,,,,3584,2
6968,5073000896548309504,HIP 14239,45.903946,-25.592011,27.3626,36.590,10.157,8.003,,,,3598,2
6969,251516652110388992,HIP 17718,56.917156,51.528719,5.6430,179.904,7.320,6.903,,,,1,125
6970,6645771397257772288,TYC 8402-1459-1,296.479665,-51.776263,10.6450,94.353,10.551,9.348,,,,3446,2
6971,1306503041121756544,TYC 2067-34-1,253.478881,26.387404,2.8210,363.633,12.009,11.024,,,,3591,2
6972,3812355324326277760,HIP 55846,171.685812,3.013853,54.8036,18.249,6.231,nan,,,,3599,2
6973,3812355324326780544,HIP 55848,171.689788,3.007107,54.8801,18.223,7.191,nan,,,,3599,2
6974,3096808859369502848,HIP 40839,125.008133,6.271537,19.0265,52.595,10.239,nan,,,,2227,2
6975,6075548414943972608,HIP 59721,183.717691,-55.784389,8.6439,116.189,9.473,8.063,,,,3,114
6976,6075548414943972736,HIP 59716,183.711081,-55.789914,8.2329,121.985,8.291,7.516,,,,3,114
6977,5357152428161810816,TYC 8601-1452-1,156.872367,-53.147376,4.9252,208.650,12.347,11.034,,,,3292,2
6978,5817483209012713472,TYC 9043-817-1,256.077091,-62.555275,10.2815,97.470,9.019,8.190,,,,3567,2
6979,1111037292774504064,HIP 37427,115.240298,72.372514,10.7780,92.968,8.416,7.468,,,,3074,2
6980,4516066302527711488,HIP 94396,288.188185,18.813453,16.3013,61.391,9.870,8.615,,,,702,2
6981,1968831631468253056,TYC 3190-872-1,320.087401,41.781802,6.0059,167.649,10.218,9.356,,,,1736,2
6982,3297372940055678848,TYC 80-202-1,63.962991,7.117715,6.1343,164.282,10.830,9.728,,,,60,5
6983,1939083141785653632,TYC 3637-1343-1,354.007969,45.946939,4.4699,227.210,11.275,10.329,,,,3572,2
6984,2246214741292821888,TYC 4241-782-1,307.897927,65.574459,6.5784,153.313,10.829,9.704,,,,942,2
6985,2961626584794554368,TYC 6474-432-1,78.582152,-22.548114,4.2555,240.680,9.986,nan,20080128_0510m22_114,42.33,1.43,3600,2
6986,2069600016724511104,TYC 3178-1204-1,310.181664,43.350341,12.5808,79.625,8.881,7.787,,,,3601,2
6987,2033246451458764416,HIP 96946,295.620008,31.739572,19.7010,50.787,8.141,7.043,,,,278,3
6988,2894058262372568576,HIP 31225,98.243575,-30.863080,5.9198,170.033,8.691,8.379,,,,3508,2
6989,6478253791395968,HIP 12925,41.561186,5.592406,17.9976,55.608,7.718,6.859,,,,1022,2
6990,2386641308375949440,TYC 6401-164-1,348.152045,-21.033646,13.7964,72.626,10.373,9.007,20090730_2311m22_077,4.80,1.44,3602,2
6991,2386641514534379520,TYC 6401-207-1,348.106214,-21.024502,14.0120,71.498,10.180,8.782,,,,3602,2
6992,5255401285661762432,TYC 8613-752-1,157.447477,-58.417505,3.8966,261.770,11.345,10.247,,,,1310,2
6993,2729003012784656512,TYC 1147-1028-1,330.719239,13.433266,3.8737,266.649,9.376,8.462,,,,3603,2
6994,6171158166517064192,TYC 7270-1383-1,206.487202,-33.289443,24.3879,41.032,10.282,8.442,,,,945,2
6995,846708787581563264,TYC 3438-540-1,154.430355,48.719569,8.0939,124.490,10.830,9.713,,,,3381,2
